force_x_index,force_x_middle,force_x_ring,force_x_thumb,force_y_index,force_y_middle,force_y_ring,force_y_thumb,force_z_index,force_z_middle,force_z_ring,force_z_thumb,index_orientation_w,index_orientation_x,index_orientation_y,index_orientation_z,index_position_x,index_position_y,index_position_z,label,middle_orientation_w,middle_orientation_x,middle_orientation_y,middle_orientation_z,middle_position_x,middle_position_y,middle_position_z,ring_orientation_w,ring_orientation_x,ring_orientation_y,ring_orientation_z,ring_position_x,ring_position_y,ring_position_z,stiffness_index,stiffness_middle,stiffness_ring,stiffness_thumb,thumb_orientation_w,thumb_orientation_x,thumb_orientation_y,thumb_orientation_z,thumb_position_x,thumb_position_y,thumb_position_z,torque_norm_index,torque_norm_middle,torque_norm_ring,torque_norm_thumb
91.0,-4.0,38.0,194.0,56.0,28.0,-8.0,1.0,407.0,13.0,190.0,482.0,0.1275375477210311,0.9766719164575588,0.013522263139461893,-0.1722303397314522,0.11744793779667129,0.3150740772511389,1.0429452202111515,tom,0.10820033396441431,0.9882990092202095,-0.01855608383116919,-0.10589347410105904,0.121330963929799,0.36457514573942906,1.0356872968828736,0.10072884890673281,0.9850451872727155,-0.06376248590298483,-0.12439462777892371,0.11871463630699503,0.4113409884760436,1.0306430363201045,4422.695977787638,0.0,5597.026204207401,4572.053449371822,0.029475049574265832,0.12961836464859744,-0.9843996089664596,0.11527233347642021,0.21754907931639067,0.34531696582051474,1.0328618775400034,420.8,31.1,193.9,519.6
56.0,-6.0,42.0,26.0,43.0,17.0,-16.0,24.0,396.0,47.0,264.0,241.0,0.12636473369722187,0.9788679171111178,0.015329641141681116,-0.16004548425569204,0.12005103570108053,0.31546714249775093,1.0424329371633299,tom,0.10842089514889394,0.9879957139150044,-0.018951136682859332,-0.10839849260539305,0.12464591235080466,0.3644021063635935,1.0351325346636155,0.08793763877748323,0.9853200127137816,-0.0616971135418459,-0.13268349713720656,0.12339750093979807,0.41398786775449753,1.0298141619635919,2851.002574533687,3478.666567263137,2467.5035012628523,3712.5239297964445,0.006121866877327353,0.13227505488479585,-0.9848301425189964,0.11214019345075896,0.2241077269402608,0.3470118669407719,1.0320275588450092,402.2,50.3,267.8,243.6
111.0,-7.0,55.0,167.0,60.0,25.0,-7.0,-3.0,472.0,33.0,171.0,551.0,0.12862355247196,0.9766657319121238,0.013234822029050852,-0.17147848070212257,0.11885401519319228,0.3149012914415401,1.0428226414969695,tom,0.10970670169124325,0.9885278057170244,-0.018512648152833128,-0.10214939445088528,0.12324017982271401,0.36422489552254633,1.035690316862166,0.09738448190414417,0.9846649104168761,-0.06367927686449862,-0.12998548602056317,0.119702178434239,0.41204802394252704,1.0304853636174842,3312.8571644794274,27292.994295851466,2305.8144090170235,3614.022496818654,0.02707731659643897,0.12978363708189666,-0.9844901421327786,0.11490076812237857,0.21798641822063544,0.34547610356125097,1.0328175839260256,488.6,42.0,179.8,575.8
60.0,9.0,42.0,109.0,47.0,27.0,-6.0,-8.0,496.0,64.0,192.0,442.0,0.12643005557322812,0.9785583617681697,0.015102413358502237,-0.16189777877443084,0.1193098825030448,0.3154244603332183,1.042579836991555,tom,0.1079494616419612,0.9894980979348813,-0.017261485819514755,-0.09456462880890379,0.12363690691246784,0.3646237267967415,1.0352714469083613,0.09562328341753562,0.9846790056281112,-0.06338857203980924,-0.13132148521257983,0.12027133941080212,0.4124475508386035,1.0305800380297487,2986.844192713537,2822.8495758206304,2954.9268099482047,4391.049357162813,0.02554055962321128,0.12929487234654846,-0.9846246868319781,0.11465052062704431,0.21917792630080282,0.34580344764085197,1.032633993606413,501.8,70.0,196.6,455.3
51.0,-12.0,19.0,95.0,44.0,23.0,-11.0,-4.0,428.0,45.0,216.0,401.0,0.1246896024135287,0.9781967612005771,0.015203742499963535,-0.16538574799737538,0.11776828749021731,0.3157926754756548,1.0427457733272876,tom,0.10857306506913625,0.9889892786272422,-0.017855785138051083,-0.09896093794504998,0.12211734065646487,0.3644623498923639,1.035443903247936,0.09860804830929579,0.9853972275649576,-0.06318351770415279,-0.12359854289778338,0.11942646789131281,0.4118518875132854,1.0306175395844552,7376.181949424735,5437.575636592684,7314.823053868991,24093.785287747996,0.032395069234743,0.1290145477633492,-0.9843461752224331,0.1156218546800804,0.21785413648713906,0.34543306040372396,1.0328889167583923,433.3,51.9,217.1,412.1
36.0,-14.0,48.0,61.0,48.0,17.0,-8.0,-10.0,462.0,63.0,176.0,423.0,0.1264239050191284,0.9778854637790358,0.014574075001689835,-0.16596569617610762,0.11906173050977364,0.3154545444781892,1.0426021386049298,tom,0.10934973830549594,0.988983740919963,-0.01797940410779278,-0.09813529414233679,0.12339627855338145,0.36430008547262305,1.035419531238306,0.09284720433231758,0.9849093711784451,-0.06280120447770077,-0.1318671146598058,0.12106115131368964,0.4130646858826549,1.030348997168826,6114.181560595563,4650.952568393926,4038.084006338564,3777.1803645516984,0.02085144067962663,0.13082652266150974,-0.984592436504759,0.11413751516264659,0.21929403397573244,0.34578500410616125,1.0325522602793233,465.9,66.7,182.6,427.5
79.0,-7.0,30.0,95.0,45.0,20.0,-8.0,-9.0,456.0,56.0,186.0,488.0,0.1277740149663106,0.9770563628065858,0.01367851171919962,-0.1698457044370053,0.11898233120295496,0.3151208617712996,1.042691255569228,tom,0.1070796450097059,0.9892383052398717,-0.017517662741794227,-0.09815628641512159,0.12322916029380585,0.3648635591486482,1.0352736904786273,0.09330991905891706,0.9856049154622055,-0.0623294842314695,-0.12645649456392496,0.11966031519333961,0.4131620498278197,1.0302883351410324,7368.560031254638,2286.6240221259623,17860.74713257378,8344.780393397525,0.023408517637941495,0.12994768192575157,-0.9846186153815348,0.11441950667725956,0.2192189167302928,0.3457915261984137,1.0325996946008247,465.0,59.9,188.6,497.2
63.0,-10.0,30.0,96.0,54.0,21.0,-13.0,-3.0,343.0,47.0,225.0,478.0,0.12709929148404173,0.9762490632422192,0.013295222668656015,-0.17494791704143092,0.1165718341239454,0.31518126985381223,1.0430811950615684,tom,0.10733046546261937,0.989325933938157,-0.01738358287416239,-0.09701638350004549,0.12121818882438398,0.3647957605664643,1.0354107639525503,0.09311245830923959,0.9869743777115443,-0.06109706063276557,-0.11609822147886653,0.1184415081956944,0.41343656851991956,1.0302869229869576,14567.799852326274,2741.800490441348,12758.295541680436,9635.625854677372,0.030380126945567798,0.12931852341708772,-0.984402281294813,0.1153512720760464,0.2161307221180818,0.3449911870662282,1.0330533862045284,352.9,52.4,227.4,487.6
57.0,-3.0,30.0,121.0,56.0,25.0,-5.0,-5.0,439.0,8.0,110.0,443.0,0.1261336132385124,0.9768026340379967,0.013877779859226974,-0.172494443313421,0.11723915984150829,0.31545348224195724,1.0429045774491852,tom,0.10749933074855544,0.9876895941959378,-0.01912383904576126,-0.11201534799226615,0.12086983490844153,0.3647611779890684,1.0356604072596354,0.09270447443315755,0.9841595223334889,-0.06331989387874604,-0.1372097156165477,0.11806462355898892,0.413323926416813,1.0306120205748206,5408.408675010038,0.0,7865.947529477381,4522.296614369175,0.024597917767609834,0.13040304209029163,-0.9845040227494715,0.11463776971488757,0.2178837126482387,0.34540104048372866,1.032763669510879,446.2,26.4,114.1,459.3
78.0,-6.0,20.0,129.0,45.0,27.0,-8.0,0.0,429.0,13.0,228.0,374.0,0.12722161453081343,0.9766782847616857,0.013508737171339907,-0.17242883428006162,0.11772228166209278,0.315219925879397,1.0428787128073926,tom,0.10768557266538423,0.9883965304851555,-0.018482877952061716,-0.10552013640649244,0.12174837190528834,0.36472691960991965,1.0355111819296017,0.09451199309301461,0.9862784274630303,-0.06194640770873677,-0.12035360092087469,0.11912008456594364,0.4130003336406079,1.030360788408767,6896.82962659444,0.0,9387.566084774604,14303.44849229388,0.03351253452064018,0.1293152986604857,-0.9842460226509814,0.1158198189347393,0.21786204726184258,0.34544283579724877,1.0328980561504388,438.3,30.6,229.0,395.6
32.0,-2.0,60.0,191.0,76.0,18.0,-11.0,26.0,465.0,5.0,245.0,337.0,0.12726766160759442,0.9782277022426784,0.014760954506126966,-0.16326548654266548,0.11337950312706252,0.3150449465873342,1.0438625640180732,tom,0.10783364357871414,0.9876768423919694,-0.019117840268461056,-0.11180728285150687,0.11784567169566962,0.36475660293593426,1.035989492798786,0.09640765834896523,0.9857179768463278,-0.0625777780694548,-0.1230839356924448,0.11733395886486242,0.41262852890238866,1.030603789579743,23230.660987166,0.0,10627.59211549475,27793.09874143011,0.05481160020114445,0.12592586635760245,-0.9834136965341036,0.11847306079698622,0.21353241005580337,0.34445454935377984,1.033760250257064,472.3,18.8,252.5,388.2
2.0,-12.0,-13.0,25.0,95.0,11.0,4.0,20.0,213.0,37.0,111.0,140.0,0.13182751867021367,0.9776576781504906,0.013339327015056718,-0.1631840434277544,0.1212044600483278,0.3141068702226164,1.0426187662347437,us,0.10990929522892787,0.9858247405407927,-0.02123122130835159,-0.12497504951674601,0.12370744345780643,0.363996455227782,1.0355828637064226,0.09809625772307218,0.9809564061892335,-0.06665782493421385,-0.15381283350901245,0.12038878589335478,0.41139010728277,1.0306656075535625,2025.9635015379738,2679.8668825144623,2063.4597648913555,811.3297585800924,0.045513842567848795,0.1253132152530707,-0.9841291391090177,0.11711074149790801,0.21257080755082614,0.34427279971341557,1.0337439540059947,233.2,40.4,111.8,143.6
-17.0,-16.0,-12.0,32.0,59.0,11.0,29.0,19.0,187.0,42.0,129.0,151.0,0.1270650422478301,0.977276244225596,0.013993034916967434,-0.1690852225497032,0.1215807850658395,0.3153343877304233,1.042239403757441,us,0.11407740292499702,0.9846902265746942,-0.022788156078284633,-0.129816038195275,0.12369295849602999,0.3629208600174344,1.0358446925041427,0.10155154714255762,0.9812946314903594,-0.06698822666109938,-0.14920022442997158,0.12054323128152514,0.41057709690641014,1.0308400279291263,1396.0907317663268,2325.571357165972,1616.4312741038364,1044.8845591135314,0.04974503078580311,0.1254918576767537,-0.9838289037678218,0.11771964016239186,0.2129592653657314,0.34434496261139985,1.0337499809122974,196.8,46.3,132.8,155.5
22.0,-20.0,-16.0,43.0,70.0,10.0,16.0,8.0,175.0,54.0,146.0,131.0,0.13103457198151475,0.9784376816533711,0.01411743564372231,-0.15902937488792096,0.12186234760201997,0.314338320201137,1.0424537750972538,us,0.10987505646661175,0.9858648356530406,-0.021180355943869994,-0.12469719448068309,0.12396515484566814,0.36401554522294144,1.0355035387455631,0.10176498804456935,0.9808198710995837,-0.06739589870011989,-0.15196730076858417,0.12073950500316577,0.4104735837493173,1.030798524543309,1703.4021696731572,965.1019963573509,5917.190500887489,792.2594799589344,0.04591105926653555,0.12688913953815573,-0.9838803485339904,0.11734896962873406,0.2127545366283216,0.3442495828975978,1.033724488731261,189.8,58.4,147.7,138.1
2.0,-20.0,-21.0,40.0,56.0,11.0,1.0,16.0,222.0,41.0,74.0,140.0,0.12648096548993504,0.9790349065462705,0.01545149859804898,-0.15891654515418902,0.1211768574190411,0.31547275384898854,1.0422818466649941,us,0.11006275294595796,0.9861231788274737,-0.020939123122230563,-0.12251048818785754,0.12389744689945195,0.3639954539852541,1.0355551292798715,0.09369982706082969,0.9818366984014137,-0.0651926759802407,-0.15154852384472958,0.12084017559047314,0.41252025865739367,1.030397743734109,1760.6646780071621,2513.7722833842813,1118.0084678147025,991.9228511333697,0.04749805328147738,0.12656420707647525,-0.9838289478889285,0.11749909666604635,0.2124190307277808,0.34422417633585034,1.0338074312040244,229.0,46.9,76.9,146.5
20.0,-18.0,-8.0,41.0,46.0,7.0,6.0,19.0,168.0,58.0,81.0,170.0,0.1294737534540179,0.9776706971229877,0.013843440377784177,-0.16493912304873465,0.12044329922196498,0.3147491109286956,1.0426110300145714,us,0.10431183425816865,0.9863044017625162,-0.019980853901284623,-0.12618808887908914,0.12298493370978214,0.36549847411710595,1.0354111122558156,0.09240174388648778,0.9813350586190439,-0.0652830219406936,-0.15550417196392072,0.11953666780543809,0.4129806769805787,1.0305488063215948,1082.762508522221,860.8032896279893,637.2106405550581,928.800184676801,0.052516354047490665,0.12852327264268987,-0.983208792568195,0.11842411563259636,0.21195379124534042,0.34401848490045567,1.0340174241585105,175.3,61.1,81.6,175.9
10.0,-11.0,-25.0,11.0,79.0,16.0,7.0,12.0,217.0,45.0,106.0,126.0,0.12801109621114334,0.9781131263524044,0.014416600854420175,-0.1634014471286931,0.12065675388796604,0.3150815930404654,1.0425001032073902,us,0.11070443279635783,0.9860882697053218,-0.021087462633155474,-0.12218744546186822,0.12347383897481606,0.36385809646849043,1.0357178494720625,0.09920589294717769,0.9807779249991591,-0.06697985379800275,-0.15409916230822088,0.12005494520390819,0.4111820153230359,1.0308262590543902,1913.4460803129418,525.4296727166427,4838.981888752634,870.5552555059525,0.04103029860640656,0.1289305055570103,-0.9838907065593012,0.11684398520814573,0.212644923166117,0.34414712113390755,1.0337737862242173,231.1,49.0,109.1,127.0
4.0,-15.0,-21.0,25.0,66.0,8.0,1.0,17.0,194.0,46.0,97.0,140.0,0.1308433889480911,0.9768606792723658,0.012979277801654171,-0.1686853852823607,0.12120821998847797,0.3143583460349153,1.042577113688469,us,0.11026121748533063,0.9864100428786975,-0.020669547948534622,-0.12004357964631754,0.12402929573876045,0.3639146165900147,1.0356442433066106,0.09875649178771467,0.9803440279294287,-0.06714761298582536,-0.1570475733756897,0.11973743106110349,0.41122992854703827,1.0308340772995102,1873.094973490775,1064.9193054527432,10906.014298401158,841.5915710788487,0.04965583610020197,0.12672501055681484,-0.9836617776674512,0.11783283411967654,0.21243463071671198,0.3441594169985251,1.033867672453767,205.0,49.0,99.3,143.2
8.0,-15.0,-21.0,36.0,73.0,6.0,7.0,20.0,189.0,46.0,116.0,138.0,0.13102522354864302,0.9765776000817985,0.012701943447675251,-0.17019765699078893,0.12114624591498901,0.3143057051615678,1.0425778639218077,us,0.10940696646365577,0.9857835640859145,-0.021157756988682247,-0.1257506651533067,0.12380122032969682,0.3640931543743636,1.0355727476974246,0.09949441283858204,0.9802661824782375,-0.067363591665035,-0.15697522040575354,0.12047864638761266,0.41094159285102727,1.0307555835581717,1558.310354456328,1050.771999837623,3115.665605053166,743.1679272958899,0.048976124120278186,0.1247561261831937,-0.9839847986920813,0.11752090958132527,0.21253982792510864,0.34427603871332746,1.033800219939993,202.8,48.8,118.1,144.0
24.0,-14.0,-4.0,39.0,61.0,5.0,21.0,19.0,164.0,45.0,92.0,146.0,0.13306176584921164,0.9775842033932868,0.013135914956657085,-0.16263806283663623,0.12097377503577855,0.31377576233686705,1.042756636799713,us,0.10962227420731582,0.9850459639627359,-0.02180015186313672,-0.13111887452645724,0.12307189571012353,0.3640342470046247,1.0356373896318636,0.10116967777755326,0.9803526728191263,-0.0675705911797313,-0.15526605682634767,0.11990690359111408,0.4106214609812725,1.0309201312263685,1347.4444136435436,991.4587032974426,993.4594393548117,880.5360072854819,0.04423651010161189,0.1256516803378237,-0.9841641966490839,0.11694280839955234,0.2123641356138366,0.3442360268260044,1.0337755530962043,176.6,47.4,94.5,152.3
8.0,-12.0,-21.0,34.0,52.0,6.0,11.0,13.0,168.0,44.0,120.0,142.0,0.13171591191314153,0.9784536710382893,0.01395069686395567,-0.15838153376449976,0.1216448353994517,0.31419555125346427,1.0425626572831093,us,0.10656659460919679,0.9859047998155163,-0.02074391607671852,-0.12729876888614675,0.12393815539396233,0.36486893200087683,1.0353164090893299,0.10007565822349196,0.9809994195035738,-0.06702374896547628,-0.15209476861285845,0.12089476317246192,0.41092329792970006,1.0307192605208026,1624.2608812553517,487.71772805670963,4355.535648576138,1109.4821754343175,0.0534963934690878,0.12606104433139398,-0.9834903641213499,0.11829392490036769,0.21226096787178808,0.3441791026275538,1.0339312971782542,176.0,46.0,122.3,146.6
7.0,-17.0,-10.0,35.0,58.0,10.0,33.0,11.0,164.0,47.0,109.0,134.0,0.13066616368922407,0.9782936330228709,0.01402886638801934,-0.16022207139317352,0.12157257806638799,0.3144407842199093,1.042479933125736,us,0.10839019035631597,0.9864576403329282,-0.020484388334954085,-0.12138072457295496,0.12437496826116154,0.3644073863271384,1.035369331921594,0.10104767387798183,0.9804185687577075,-0.06760326482207796,-0.1549148031155612,0.1209560665418703,0.41059574144615507,1.0307449089953686,1330.7160636505598,957.9159488611037,2999.6687502482937,901.4180630007786,0.043614013436704346,0.12783167403637002,-0.9838892780051085,0.11712715129972265,0.21311587644352792,0.34429085287106614,1.033651346043126,174.1,51.0,114.3,138.9
12.0,-21.0,-16.0,34.0,53.0,9.0,6.0,16.0,195.0,44.0,97.0,140.0,0.1270013572697992,0.9797732804919663,0.015940138247059865,-0.1538209546138135,0.12142106351200335,0.31532392276341303,1.0422748445337149,us,0.10825382514734022,0.9868856420006705,-0.020004520927307257,-0.11805785910460415,0.12400587044251735,0.36446611856776256,1.035424044205026,0.09207063244498465,0.9815972740480863,-0.06505306407475844,-0.15413594349480095,0.12066542275816128,0.4129092341014952,1.0303200757204918,1596.8808575862565,981.6471024589307,1102.8253733452473,1020.2839347060823,0.04750216183041639,0.12740022803503553,-0.9837061911978342,0.11762166431872884,0.21247519234953888,0.34416765307264363,1.0338036370379884,202.4,49.6,98.5,145.0
-13.0,-16.0,-7.0,37.0,48.0,3.0,26.0,14.0,144.0,46.0,119.0,139.0,0.12867387909649436,0.9758793147768553,0.012647246130344986,-0.17590521025323425,0.12048258398896974,0.3149390428224973,1.0425331161374078,us,0.10926438818218981,0.9842691440299612,-0.022453397665334107,-0.13700872424404806,0.12280421046940726,0.3641431424620115,1.0356642993637375,0.10123184218509373,0.9810416239510997,-0.06712538085931655,-0.15100870652943446,0.11991884326657021,0.4107308441801538,1.0309295662842048,1350.02616907001,1748.7942044097351,1713.394930653961,735.9741669244844,0.0430551997602876,0.12602603052994454,-0.9841839272387566,0.11681475406542016,0.2129765092804194,0.3443719588491251,1.0336779786741424,152.3,48.8,122.0,144.5
18.0,-18.0,-16.0,25.0,72.0,9.0,2.0,14.0,219.0,51.0,90.0,126.0,0.12824023836546758,0.9787021126856346,0.014856066134116969,-0.1596117576736188,0.12123999285573483,0.3149957862690456,1.0423988883011732,us,0.10854681742679953,0.9866534899825281,-0.020265762988836727,-0.11967363110681628,0.12413651906215398,0.3643340352955098,1.0354063061565766,0.09367947653653358,0.9808314569304293,-0.06588790297125244,-0.1576470520296005,0.12004185664780204,0.4124866871703943,1.0305216084755147,1631.9639916571607,923.9859340040975,2481.7962437663864,943.5676394294594,0.03849635539958396,0.12866116766923713,-0.984075578709777,0.1164456523102306,0.21325282490897826,0.34429548246735875,1.0336011686150908,231.2,54.8,91.4,129.2
3.0,-12.0,-19.0,30.0,55.0,7.0,6.0,10.0,205.0,34.0,118.0,136.0,0.12704240485574705,0.9792097789028337,0.015454781249976929,-0.15738356332872833,0.12114059306344735,0.3153203365692643,1.0423377952280883,us,0.10862003206021428,0.9861728855454477,-0.020734556992158232,-0.12342935873017644,0.12360144652544933,0.36436216098635354,1.0354989163312855,0.10107893747507943,0.9812272364797852,-0.06697243777680642,-0.1499695014574101,0.12006775228453631,0.4107830245504506,1.030877637067237,2151.3606848169156,1050.940621208636,7886.808603310138,1058.0238652073801,0.04713703568247429,0.12620380035385592,-0.9839021374314145,0.11741926844094233,0.21253278312342808,0.34424684889820634,1.0337937304622429,212.3,36.7,119.7,139.6
8.0,-13.0,-15.0,26.0,74.0,9.0,9.0,15.0,203.0,44.0,91.0,140.0,0.1301754488398669,0.9778823325280142,0.013814578891601786,-0.16312465680870342,0.12093277366425467,0.3145337736889131,1.04255749019186,us,0.10782660463847615,0.9850455802791045,-0.02161986749819475,-0.1326318567844871,0.12301649903067483,0.36452374046999503,1.0355390966640594,0.10120334835226344,0.9801924661325445,-0.06777608037368091,-0.1561634225690224,0.119842668435366,0.4106553872662959,1.0309178868246525,2000.5892835326058,965.6019202194999,3644.1936351190034,876.3061069185792,0.04332693156857359,0.12560187012214186,-0.9842245141979458,0.1168291610621692,0.21306015408992793,0.344403017859041,1.0336482045281548,216.2,46.8,92.7,143.2
9.0,-8.0,-12.0,32.0,55.0,6.0,-3.0,16.0,161.0,60.0,96.0,134.0,0.1326864497374023,0.9763894810466827,0.01224412481947032,-0.17002343592833996,0.12061136339592557,0.31390654003670715,1.0427836785399633,us,0.10636899414210002,0.9861365210656295,-0.020415731359629374,-0.1257123574626873,0.12319383296040806,0.364919280843143,1.035489099930444,0.09421490289424267,0.9810442126986862,-0.06582344717150115,-0.15602268618859141,0.11982990936722421,0.4124202997429983,1.0305838973859616,1162.5968028251557,1181.3121438998412,905.7982988684888,1000.1456124160504,0.043954908570088214,0.1267087709009404,-0.9840329323767831,0.11701299665984782,0.212495609012912,0.34421703178875507,1.033778567377484,170.4,60.8,96.8,138.7
4.0,-15.0,-14.0,35.0,54.0,9.0,7.0,12.0,214.0,40.0,98.0,138.0,0.12734074715677005,0.9792646869530639,0.015455518850602618,-0.15679966178960264,0.12142700254542402,0.3152622585037327,1.042294092108256,us,0.10867888806722506,0.9863903969828482,-0.020533682225899186,-0.12166039586791019,0.12375904053124168,0.3643656878894936,1.0354979824822115,0.09933600999974804,0.9807886967910266,-0.06698014800015994,-0.1539465788452814,0.12035411456917386,0.41112115001644467,1.030735168627324,1791.3526867135308,1650.3463115099285,2023.6619280172793,840.8779801610617,0.04764275795697742,0.1267064882703226,-0.9837971107252468,0.11755372547525794,0.21248650180722323,0.34422022000043406,1.0337970840170714,220.7,43.7,99.2,142.9
21.0,-11.0,-24.0,34.0,68.0,16.0,24.0,18.0,168.0,38.0,128.0,128.0,0.13099322772973415,0.9768686945731951,0.012866378893068325,-0.1685312556945705,0.12126195214341273,0.31438487798740355,1.0425497742834502,us,0.11184205405089648,0.9852570805241168,-0.02201804852616951,-0.12757368757651383,0.123845819842751,0.3635403261447723,1.0356795942731034,0.10148452010020717,0.981181235791998,-0.06710262998091904,-0.14993835986618562,0.12073252645101704,0.4106110252673199,1.03080748019367,1923.2865573408928,868.2004610958579,4831.383898874413,853.2518773769922,0.04562109366938877,0.12608335311283286,-0.9840172808446388,0.11718231470386811,0.21342972768593424,0.3444798143550302,1.033617614310896,182.5,42.7,132.4,133.7
32.0,-15.0,-9.0,11.0,71.0,5.0,23.0,16.0,195.0,38.0,100.0,135.0,0.13008080411217246,0.9775028054658784,0.01356961251317218,-0.1654784436840956,0.12115298508270286,0.31460902488742026,1.0425250155422292,us,0.10658066089187143,0.9865421059300616,-0.020118909012568575,-0.12235385343778557,0.12398169547286092,0.36489712879866465,1.0353935549017435,0.1007128975370854,0.9806100383303449,-0.06735456819625596,-0.15402670917259825,0.12068093931023849,0.41074023565068346,1.0307972049902716,1702.6392598532022,3674.7619014767624,3958.0225653271386,1023.2482956324499,0.04733309675561914,0.12653266222402193,-0.9838451461585093,0.11746400181488276,0.21273082689745132,0.34431044347633616,1.0337708081119432,210.0,41.2,103.0,136.4
4.0,-15.0,-16.0,42.0,33.0,4.0,11.0,13.0,152.0,39.0,103.0,141.0,0.1312982775469545,0.9779681874418125,0.013621550908930996,-0.1617202523366008,0.12121474055956521,0.31430787030997487,1.0425575142368695,us,0.10363670732224203,0.9865519976586649,-0.0197796640387852,-0.12483330365577253,0.1236413560254481,0.3656559366680571,1.0352119078355138,0.10039246139955921,0.9793669488336855,-0.06826517648817337,-0.16155989262615048,0.12004486697798519,0.4107956706710593,1.0308244153545867,1150.4306224159477,619.0342314072598,4108.0256398149695,958.5341578696512,0.044622228149683474,0.12754999717089077,-0.9838682403791661,0.11723114155320274,0.213220793024163,0.3443593472897726,1.0336339803037147,155.6,42.0,104.8,147.7
41.0,0.0,8.0,64.0,27.0,-3.0,0.0,51.0,127.0,79.0,88.0,298.0,0.1294947627962449,0.9653079288505144,0.005816716481590212,-0.22666688050098377,0.10565879335569198,0.3145578931343075,1.0456534557310764,ys,0.10990895635052661,0.9769752397021076,-0.027795430555828726,-0.18073963694542317,0.11235369819343335,0.36415688037141447,1.0371744188322327,0.099411611681087,0.9767550435682171,-0.0697142769717044,-0.17665456663594026,0.11293065298508406,0.4116692724130295,1.0319397448851062,494.36294761785814,3024.9800333181925,694.4243839956937,9196.501559576267,0.07803827253281304,0.11210513989692594,-0.9833637819191856,0.11974196440004456,0.20113811242970533,0.3426708736610378,1.0367332565343017,136.2,79.1,88.4,309.0
26.0,1.0,-8.0,133.0,19.0,-8.0,4.0,45.0,124.0,75.0,107.0,217.0,0.12857767139142456,0.9664838844799439,0.006747909391966428,-0.22210616645864445,0.10705051720542638,0.3148007992140035,1.045232574581398,ys,0.10868726836815892,0.9771907233025872,-0.027380999175350834,-0.18037640885158324,0.11408447768283553,0.3643860894537746,1.0368023548133736,0.09052547825523116,0.9777808220574489,-0.06713548732181121,-0.17675584331326555,0.11730528196764312,0.4133262485494811,1.0307874717337815,408.2960546807765,337.4006825644477,702.0393028907497,1843.5046965759486,0.08576621564144798,0.11558112603036785,-0.9821227811668585,0.12132601647285648,0.203342478486312,0.34276407708715595,1.0361906567193553,128.1,75.4,107.4,258.5
44.0,-2.0,-8.0,127.0,30.0,-1.0,3.0,47.0,126.0,72.0,98.0,267.0,0.12951928714573402,0.9673187322872225,0.0069053148566319555,-0.21787964808634974,0.10665283709022885,0.31458644858364104,1.045390092717669,ys,0.1084296812694561,0.9765139799570572,-0.02781046234338924,-0.18409244784205359,0.11286122903756987,0.3645208875765542,1.0369826708292962,0.09135029910386089,0.9778721153048726,-0.06732394638087341,-0.17575191380612043,0.1163833157612815,0.4132941680161377,1.0309388992695268,401.29947055902977,373.7645134279867,646.0042794466885,2846.1167252206646,0.07992388506708292,0.12062819911542028,-0.9820101683129944,0.12131380590781102,0.20227140008382694,0.3422060941471684,1.03657400568949,136.8,72.0,98.4,299.4
30.0,2.0,2.0,104.0,19.0,-4.0,-4.0,59.0,124.0,74.0,102.0,307.0,0.1301978516735192,0.961068691035351,0.003283182339780394,-0.24368978485960724,0.10561479102659477,0.31441436504844,1.0457496531409283,ys,0.10944831350887249,0.974350962136568,-0.029323192860106817,-0.1944258717714722,0.11221481721500212,0.3641829269489887,1.0371989065014686,0.09347695373158108,0.9769682778282951,-0.06829666431161555,-0.17925012937843382,0.11524273436857316,0.41280050112348243,1.0312517701563393,466.5992559485064,403.69235260563096,713.0416965973768,5164.91866499637,0.08310204895983547,0.11374939303567705,-0.9826453390295105,0.12067834406500302,0.20078369763362036,0.34242134943944497,1.0369312163879745,129.0,74.1,102.1,329.5
31.0,0.0,-3.0,155.0,33.0,-1.0,5.0,47.0,139.0,93.0,109.0,254.0,0.12954107002896997,0.96464652875837,0.005417717294968816,-0.22944897922956548,0.10743918060409197,0.31458341343638163,1.0452407779216664,ys,0.10814550118909036,0.9768884823391693,-0.027469314250714666,-0.1823153323783554,0.11422091856997005,0.3645071057647612,1.0367852451070023,0.08968384051477277,0.9787866078963245,-0.06636377173082164,-0.17184130689384905,0.11745742736789344,0.41361530964332305,1.0307473664611897,423.4992235634269,363.7303361197354,480.64334955564874,1100.801594009049,0.07595011071498153,0.11512482999372148,-0.98315917427728,0.11989950890523102,0.20379631975250023,0.3429578263957015,1.0359805421526034,146.2,93.0,109.2,301.2
30.0,-2.0,-8.0,72.0,21.0,-7.0,4.0,39.0,117.0,75.0,106.0,234.0,0.1298831498742237,0.9671933183277224,0.006726939051870717,-0.21822511462238076,0.10705458032847717,0.3145038390662531,1.0453306946647682,ys,0.10966802245812438,0.9770748854431903,-0.027741333518832012,-0.18035523696554473,0.11414782302301313,0.3641711578575779,1.036854256823594,0.09139909571225915,0.9787180590483755,-0.06682407486925407,-0.17114820832667188,0.11700252239954864,0.4132801582443554,1.0308538020447746,402.21551877599245,380.7155798444053,821.4639940787246,4650.14968694025,0.07176863887087015,0.12362169985989585,-0.9823534154109378,0.12061801287053714,0.20417217642695612,0.3424262698818761,1.0359990571835578,122.6,75.4,106.4,247.9
